1786186155.7424548,64889806848
1786186156.743702,64872763392
1786186157.7450142,64872550400
1786186158.7464762,64872919040
1786186159.7478783,64872857600
1786186160.7491379,64873160704
1786186161.750561,64873279488
1786186162.7518187,64873730048
1786186163.7532063,64973385728
1786186164.7546303,64872607744
1786186165.756243,64872505344
1786186166.757698,64872636416
1786186167.7586486,64873136128
1786186168.7599077,64877678592
1786186169.761145,64876089344
1786186170.7625625,64876146688
1786186171.7639925,64876380160
1786186172.7652562,64912609280
1786186173.766472,64875634688
1786186174.7678626,64879202304
1786186175.769284,64878788608
1786186176.7705233,64878178304
1786186177.7722425,64878342144
1786186178.7734675,64876650496
1786186179.774538,64874987520
1786186180.7768285,64914731008
1786186181.777712,64876679168
1786186182.7785833,64876847104
1786186183.7797997,64876961792
1786186184.78063,64877375488
1786186185.7820208,64877232128
1786186186.783285,64877068288
1786186187.7845092,64876937216
1786186188.7857668,64940048384
1786186189.7870295,64876847104
1786186190.7882483,64876670976
1786186191.7894998,64876650496
1786186192.7905378,64877441024
1786186193.791756,64876941312
1786186194.7929657,64876679168
1786186195.7937238,64876789760
1786186196.7945669,64991518720
1786186197.7963607,64876929024
1786186198.7976115,64876814336
1786186199.7987106,64876687360
1786186200.7999644,64876552192
1786186201.8024075,64876806144
1786186202.803641,64876421120
1786186203.805025,64876744704
1786186204.806468,64877182976
1786186205.8078835,64991825920
1786186206.8093035,64876867584
1786186207.8107338,64876744704
1786186208.8120954,64876863488
1786186209.8134937,64876789760
1786186210.8147237,64877092864
1786186211.8159263,64876740608
1786186212.81731,64876630016
1786186213.8187253,64876752896
1786186214.82015,64972787712
1786186215.8217125,64877600768
1786186216.8231387,64877101056
1786186217.8243635,64877355008
1786186218.8257298,64877355008
1786186219.826721,64877993984
1786186220.828127,64877379584
1786186221.8305304,64877494272
1786186222.8319287,64978014208
1786186223.832211,64877137920
1786186224.8335962,64874545152
1786186225.8345747,64874512384
1786186226.8359287,64874758144
1786186227.8371773,64874500096
1786186228.8384953,64874770432
1786186229.8397374,64874942464
1786186230.8411286,64874762240
1786186231.8425539,64874508288
1786186232.84378,64874532864
1786186233.845049,64874639360
1786186234.846317,64874643456
1786186235.8465724,64874958848
1786186236.847941,64874700800
1786186237.8491786,64876568576
1786186238.8505661,64976031744
1786186239.851792,64875151360
1786186240.853172,64875556864
1786186241.8544414,64875560960
1786186242.8558054,64875462656
1786186243.8570395,64875720704
1786186244.8583822,64874954752
1786186245.859619,64875020288
1786186246.860987,64990162944
1786186247.8624203,64875188224
1786186248.86368,64874958848
1786186249.865062,64874950656
1786186250.8664768,64874881024
1786186251.8678184,64875110400
1786186252.8690224,64875003904
1786186253.8704574,64875098112
1786186254.8717005,64875659264
1786186255.8729303,64912060416
1786186256.8741708,64875220992
1786186257.8754048,64874983424
1786186258.876788,64875237376
1786186259.8781936,64875499520
1786186260.8795388,64875245568
1786186261.8809624,64875003904
1786186262.8822377,64875261952
1786186263.884487,64989667328
1786186264.885906,64874520576
1786186265.8867247,64874545152
1786186266.887977,64874270720
1786186267.8891778,64874561536
1786186268.890599,64874409984
1786186269.8919988,64874532864
1786186270.8934093,64874508288
1786186271.8945386,64989401088
1786186272.895786,64874508288
1786186273.8971822,64874926080
1786186274.8984299,64874889216
1786186275.89964,64874864640
1786186276.9010406,64874639360
1786186277.9024768,64874270720
1786186278.9032187,64874766336
1786186279.9044714,64875098112
1786186280.9058511,64879173632
1786186281.9072485,64874471424
1786186282.908674,64874536960
1786186283.9100962,64874680320
1786186284.9114203,64874442752
1786186285.9128103,64874496000
1786186286.9141912,64874635264
1786186287.915551,64875130880
1786186288.9169369,64875130880
1786186289.9183278,64875040768
